projection_id,player_id,player_name,team,position,stat_type,line_score,standard_line,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,delta_pct,stat_norm,player_role,opponent,is_home,nhl_player_id,combo_prop,combo_player_ids,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge
11764416,267676,Tanner Jeannot,BOS,F,Hits,4.5,4.0,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.125,hits,SKATER,BUF,1,8479661,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764417,218294,Beck Malenstyn,BUF,F,Hits,4.5,3.5,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.285714,hits,SKATER,BOS,0,8479359,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764414,278865,Alex Steeves,BOS,F,Hits,3.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BUF,1,8482634,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764415,267676,Tanner Jeannot,BOS,F,Hits,3.5,4.0,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,0.875,hits,SKATER,BUF,1,8479661,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11763930,218275,Charlie McAvoy,BOS,D,Time On Ice,26.25,26.25,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BUF,1,8479325,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.3,3,7,10,0.35,7,13,20,0.3667,30,0.2742,UNDER,0.2258
11763932,218218,Rasmus Dahlin,BUF,D,Time On Ice,24.0,24.0,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BOS,0,8480839,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.3,3,7,10,0.35,7,13,20,0.5333,30,0.2908,UNDER,0.2092
11763929,218274,David Pastrnak,BOS,F,Time On Ice,21.75,21.75,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BUF,1,8477956,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.3,3,7,10,0.45,9,11,20,0.5333,30,0.2258,UNDER,0.2742
11763933,63692,Hampus Lindholm,BOS,D,Time On Ice,21.25,21.25,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BUF,1,8476854,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.4,4,6,10,0.4,8,12,20,0.4667,30,0.4867,UNDER,0.0133
11763934,218653,Alex Tuch,BUF,F,Time On Ice,21.0,21.0,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BOS,0,8477949,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.4,2,3,5,0.3,3,7,10,0.25,5,15,20,0.2667,30,0.3292,UNDER,0.1708
11763931,218270,Tage Thompson,BUF,F,Time On Ice,19.5,19.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,time_on_ice,SKATER,BOS,0,8479420,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.2,1,4,5,0.5,5,5,10,0.45,9,11,20,0.4667,30,0.3692,UNDER,0.1308
11798679,218357,Jeremy Swayman,BOS,G,Goalie Fantasy Score,10.5,10.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,goalie_fantasy_score,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764330,218323,Elias Lindholm,BOS,F,Faceoffs Won,9.5,9.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,BUF,1,8477496,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764331,215149,Ryan McLeod,BUF,F,Faceoffs Won,9.5,9.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,BOS,0,8480802,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11798680,268453,Alex Lyon,BUF,G,Goalie Fantasy Score,9.5,9.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,goalie_fantasy_score,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764332,87045,Pavel Zacha,BOS,F,Faceoffs Won,8.5,8.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,BUF,1,8478401,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764333,267672,Fraser Minten,BOS,F,Faceoffs Won,5.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,faceoffs_won,SKATER,BUF,1,8483489,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764392,278865,Alex Steeves,BOS,F,Hits,4.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BUF,1,8482634,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764393,267676,Tanner Jeannot,BOS,F,Hits,4.0,4.0,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8479661,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764334,218270,Tage Thompson,BUF,F,Faceoffs Won,3.5,3.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,faceoffs_won,SKATER,BOS,0,8479420,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764394,218294,Beck Malenstyn,BUF,F,Hits,3.5,3.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BOS,0,8479359,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764395,219292,Mark Kastelic,BOS,F,Hits,3.5,3.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8480355,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764396,175663,Peyton Krebs,BUF,F,Hits,3.0,3.0,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BOS,0,8481522,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764397,218301,Nikita Zadorov,BOS,D,Hits,3.0,3.0,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8477507,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764399,268825,Tyson Kozak,BUF,F,Hits,3.0,3.0,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BOS,0,8482896,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764400,173646,Jordan Greenway,BUF,F,Hits,2.5,2.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BOS,0,8478413,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764401,218275,Charlie McAvoy,BOS,D,Hits,2.5,2.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8479325,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764402,92038,Mattias Samuelsson,BUF,D,Hits,2.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BOS,0,8480807,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764403,267674,Michael Eyssimont,BOS,F,Hits,2.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BUF,1,8479591,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764404,220168,Jason Zucker,BUF,F,Hits,2.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BOS,0,8475722,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764405,218653,Alex Tuch,BUF,F,Hits,2.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BOS,0,8477949,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764406,87045,Pavel Zacha,BOS,F,Hits,2.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BUF,1,8478401,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764407,218274,David Pastrnak,BOS,F,Hits,1.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BUF,1,8477956,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764408,268183,Josh Doan,BUF,F,Hits,1.5,,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,hits,SKATER,BOS,0,8482659,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11764409,193392,Andrew Peeke,BOS,D,Hits,1.5,1.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8479369,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11764410,267675,Sean Kuraly,BOS,F,Hits,1.5,1.5,standard,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,hits,SKATER,BUF,1,8476374,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11776299,218357,Jeremy Swayman,BOS,G,Goalie Saves,34.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goalie_saves,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776294,268453,Alex Lyon,BUF,G,Goalie Saves,32.5,23.5,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.382979,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776298,218357,Jeremy Swayman,BOS,G,Goalie Saves,32.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goalie_saves,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776292,268453,Alex Lyon,BUF,G,Goalie Saves,29.5,23.5,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.255319,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776297,218357,Jeremy Swayman,BOS,G,Goalie Saves,29.5,,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goalie_saves,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776293,268453,Alex Lyon,BUF,G,Goalie Saves,27.5,23.5,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.170213,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776301,218357,Jeremy Swayman,BOS,G,Goalie Saves,24.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goalie_saves,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11773242,268453,Alex Lyon,BUF,G,Goalie Saves,23.5,23.5,standard,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.0,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,UNDER,0.5
11776300,218357,Jeremy Swayman,BOS,G,Goalie Saves,22.5,,goblin,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,goalie_saves,GOALIE,BUF,1,8480280,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776295,268453,Alex Lyon,BUF,G,Goalie Saves,19.5,23.5,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,0.829787,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11776296,268453,Alex Lyon,BUF,G,Goalie Saves,17.5,23.5,goblin,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,0.744681,goalie_saves,GOALIE,BOS,0,8479312,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
11793024,218270,Tage Thompson,BUF,F,Shots On Goal,6.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8479420,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0333,30,0.0033,OVER,-0.4967
11772513,218274,David Pastrnak,BOS,F,Shots On Goal,5.5,3.5,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.571429,shots_on_goal,SKATER,BUF,1,8477956,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.0742,OVER,-0.4258
11772597,218270,Tage Thompson,BUF,F,Shots On Goal,5.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8479420,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0667,30,0.0067,OVER,-0.4933
11793023,218218,Rasmus Dahlin,BUF,D,Shots On Goal,5.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8480839,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0667,30,0.0067,OVER,-0.4933
11794477,218653,Alex Tuch,BUF,F,Shots On Goal,5.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8477949,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
11772488,218653,Alex Tuch,BUF,F,Shots On Goal,4.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8477949,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.4,2,3,5,0.2,2,8,10,0.25,5,15,20,0.2,30,0.2875,OVER,-0.2125
11772512,218274,David Pastrnak,BOS,F,Shots On Goal,4.5,3.5,demon,False,BUF,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.285714,shots_on_goal,SKATER,BUF,1,8477956,False,,2.899,0.0,0.0,3.507,0.0,0.0,69.0,7.0,ELITE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.2333,30,0.1233,OVER,-0.3767
11772537,92751,Jack Quinn,BUF,F,Shots On Goal,4.5,2.5,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,1.8,shots_on_goal,SKATER,BOS,0,8482097,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,0,,,,,,0,0,0,,,,,,,,,OK,0.2,1,4,5,0.3,3,7,10,0.2,4,16,20,0.1333,30,0.2283,OVER,-0.2717
11772584,218218,Rasmus Dahlin,BUF,D,Shots On Goal,4.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8480839,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0667,30,0.0067,OVER,-0.4933
11772596,218270,Tage Thompson,BUF,F,Shots On Goal,4.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8479420,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.2667,30,0.1992,OVER,-0.3008
11793019,220168,Jason Zucker,BUF,F,Shots On Goal,4.5,,demon,False,BOS,BUF,BOS,2026-05-01T19:30:00.000-04:00,155678,2026-05-01T17:01:26Z,,shots_on_goal,SKATER,BOS,0,8475722,False,,3.116,0.0,0.0,3.333,0.0,0.0,69.0,18.0,AVERAGE,0,0,0,0,,,,,,,0,0,0,,,,,,,,,OK,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,OVER,-0.4783
